,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
15880,15881,67,206,2017-05-15,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-24
15881,15882,90,2538,2017-09-12,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-21
15882,15883,14,185,2017-07-05,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1996-04-07
15883,15884,55,1113,2017-11-15,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-23
15884,15885,73,166,2017-09-07,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-09-02
15885,15886,51,439,2017-08-27,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-12
15886,15887,4,1959,2017-01-20,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2014-03-05
15887,15888,9,1226,2017-06-25,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2016-07-11
15888,15889,19,1420,2017-01-14,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-10
15889,15890,98,2226,2017-03-13,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-18
15890,15891,0,2505,2017-09-14,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1993-06-25
15891,15892,0,1942,2017-10-04,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-06
15892,15893,6,964,2017-05-12,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,1991-11-12
15893,15894,45,2308,2017-01-09,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,2006-10-03
15894,15895,66,264,2017-01-26,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-07
15895,15896,0,3018,2017-09-12,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,2015-06-19
15896,15897,33,764,2017-08-19,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2011-03-18
15897,15898,4,2167,2017-06-05,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-11
15898,15899,38,2956,2017-09-05,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,1997-05-12
15899,15900,17,3255,2017-11-11,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-22
15900,15901,6,2607,2017-02-04,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2014-03-05
15902,15903,92,2008,2017-03-21,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2016-03-31
15903,15904,59,2303,2017-04-14,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-07-22
15904,15905,26,806,2017-01-31,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,2002-03-24
15905,15906,42,1585,2017-05-26,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2003-02-18
15906,15907,89,2850,2017-07-11,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,2000-11-05
15907,15908,59,2522,2017-04-13,0.0,Cancelled,WeareA2B,Standard,medium,small,1415.01,1259.36,2003-01-07
15908,15909,0,1990,2017-06-25,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-06
15909,15910,73,1306,2017-03-04,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2006-05-24
15910,15911,19,1489,2017-02-23,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-10
15911,15912,23,2152,2017-04-07,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,2016-02-06
15912,15913,40,818,2017-03-22,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-04
15913,15914,5,379,2017-08-07,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2007-08-06
15914,15915,19,279,2017-06-22,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-10
15915,15916,70,2826,2017-06-16,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2015-04-13
15916,15917,56,567,2017-06-03,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1997-10-06
15917,15918,68,2187,2017-05-09,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-22
15918,15919,44,363,2017-06-11,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,1999-12-06
15919,15920,13,889,2017-04-15,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2003-08-07
15920,15921,38,741,2017-03-13,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-03-18
15921,15922,8,32,2017-05-05,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,2011-04-18
15922,15923,14,1715,2017-09-19,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2009-03-10
15923,15924,4,469,2017-08-12,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,2015-04-13
15924,15925,19,1228,2017-07-11,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-10
15925,15926,2,24,2017-01-25,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-09-17
15926,15927,45,2248,2017-08-22,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1993-04-14
15928,15929,0,616,2017-02-18,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,1997-05-12
15929,15930,82,2547,2017-05-24,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2004-12-20
15930,15931,78,2504,2017-09-24,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-27
15931,15932,95,1058,2017-01-13,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,1994-08-12
15932,15933,0,2492,2017-06-16,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-12
15933,15934,27,2763,2017-06-17,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1991-08-07
15934,15935,17,3128,2017-09-01,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1999-07-28
15935,15936,5,874,2017-11-14,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2004-08-19
15936,15937,67,712,2017-09-20,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-24
15937,15938,73,1838,2017-07-22,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2014-10-12
15938,15939,81,2208,2017-05-02,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-12
15939,15940,32,3413,2017-12-05,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-24
15940,15941,32,2843,2017-07-10,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2003-03-20
15942,15943,98,2546,2017-01-10,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-11
15943,15944,3,2729,2017-01-20,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2010-08-22
15944,15945,41,1015,2017-12-02,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,1997-05-12
15945,15946,38,2722,2017-08-18,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-03-18
15946,15947,23,876,2017-07-19,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1998-12-18
15947,15948,12,3001,2017-02-09,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-19
15948,15949,5,3057,2017-12-02,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-31
15949,15950,0,1193,2017-06-18,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-11-24
15950,15951,50,1531,2017-04-19,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2003-02-18
15951,15952,59,2535,2017-03-16,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-07-22
15952,15953,32,1712,2017-03-19,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,2005-05-12
15953,15954,67,1864,2017-09-19,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-24
15954,15955,39,2166,2017-09-04,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2010-06-09
15955,15956,54,2322,2017-03-15,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-14
15956,15957,0,3020,2017-12-08,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-17
15957,15958,54,533,2017-12-28,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-14
15958,15959,89,3223,2017-04-20,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,2005-05-12
15959,15960,15,1576,2017-11-23,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-09
15960,15961,3,875,2017-10-28,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1993-07-22
15961,15962,58,2168,2017-11-06,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1998-12-19
15963,15964,10,409,2017-07-24,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2007-08-06
15964,15965,75,2587,2017-05-31,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-24
15965,15966,6,1486,2017-09-25,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-09
15966,15967,98,2852,2017-08-13,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1991-01-23
15967,15968,80,2279,2017-11-25,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1997-01-27
15968,15969,45,3465,2017-03-24,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2007-08-06
15969,15970,17,1172,2017-08-13,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,2016-02-06
15970,15971,73,905,2017-04-22,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-09-02
15971,15972,29,1405,2017-05-21,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2003-09-12
15972,15973,20,2248,2017-06-06,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-05-07
15973,15974,1,270,2017-02-26,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-16
15974,15975,23,2606,2017-02-12,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1998-12-18
15975,15976,33,2163,2017-03-03,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1994-07-14
15976,15977,77,1795,2017-06-13,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-12
15977,15978,51,3336,2017-04-30,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1991-01-23
15978,15979,36,167,2017-09-20,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2001-11-27
15979,15980,0,2059,2017-04-01,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-20
15980,15981,3,2964,2017-04-07,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1991-11-09
15981,15982,79,1545,2017-04-29,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1997-01-27
15982,15983,67,81,2017-03-08,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-07
15983,15984,92,3129,2017-10-10,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,2010-05-07
15984,15985,18,3037,2017-03-27,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,1997-08-27
15985,15986,77,1556,2017-03-05,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2015-08-04
15986,15987,80,1097,2017-03-06,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,2015-08-12
15987,15988,41,2868,2017-08-08,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-09
15988,15989,49,3098,2017-07-03,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-06
15989,15990,8,1129,2017-11-10,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,2004-08-19
15990,15991,45,2339,2017-02-06,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,2006-10-03
15991,15992,86,2264,2017-03-01,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-09
15992,15993,5,3247,2017-07-08,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2003-02-09
15993,15994,63,77,2017-05-12,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1998-12-19
15994,15995,23,3254,2017-05-25,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-04
15995,15996,22,232,2017-08-11,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-17
15996,15997,0,184,2017-11-28,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2010-06-09
15997,15998,65,2900,2017-06-18,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1995-10-26
15998,15999,61,3042,2017-10-07,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1998-12-18
15999,16000,29,1413,2017-12-27,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-11-24
16000,16001,51,2418,2017-12-26,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2015-10-20
16001,16002,62,3224,2017-10-11,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1993-06-25
16003,16004,38,1142,2017-10-19,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-03-18
16004,16005,0,129,2017-01-12,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2005-08-11
16005,16006,3,1252,2017-03-01,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2002-03-24
16006,16007,0,2196,2017-03-21,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2011-08-26
16007,16008,21,2705,2017-11-13,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-07
16008,16009,73,1091,2017-07-07,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-09-02
16010,16011,22,3053,2017-03-20,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2013-03-14
16011,16012,38,706,2017-06-16,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2005-08-11
16012,16013,95,725,2017-12-02,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1998-12-18
16013,16014,53,2606,2017-11-01,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-06
16014,16015,35,630,2017-08-25,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1999-07-22
16015,16016,47,2280,2017-11-14,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2006-10-03
16016,16017,16,2293,2017-06-04,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1994-09-11
16017,16018,42,2966,2017-08-31,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2011-05-11
16018,16019,43,239,2017-04-22,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-06
16019,16020,92,1394,2017-04-27,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2013-06-11
16022,16023,27,1441,2017-02-23,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-25
16023,16024,5,2569,2017-02-14,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-31
16024,16025,4,2615,2017-10-31,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2003-02-09
16025,16026,22,25,2017-02-08,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,2016-11-24
16026,16027,0,1840,2017-07-11,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,1991-05-08
16027,16028,55,3425,2017-07-04,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1997-10-06
16028,16029,17,725,2017-10-21,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-22
16029,16030,24,2148,2017-05-06,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,1991-11-12
16030,16031,27,572,2017-12-17,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1999-07-22
16031,16032,5,1570,2017-04-04,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-31
16033,16034,63,3287,2017-10-15,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1998-12-19
16034,16035,74,1523,2017-10-25,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2004-07-27
16035,16036,66,3488,2017-12-13,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2000-05-24
16036,16037,65,2595,2017-09-03,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1995-10-26
16037,16038,0,1103,2017-02-06,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2003-01-07
16038,16039,14,1840,2017-09-14,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,2011-01-12
16039,16040,33,2929,2017-10-13,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-13
16040,16041,23,1624,2017-07-07,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-05-28
16041,16042,73,1689,2017-05-08,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2000-05-24
16042,16043,82,215,2017-01-31,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2002-03-24
16043,16044,62,1619,2017-06-20,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,2015-05-23
16044,16045,33,1101,2017-06-09,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-13
16046,16047,4,1750,2017-11-04,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,1991-11-09
16047,16048,20,1202,2017-10-06,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2011-05-09
16048,16049,53,386,2017-04-08,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-11
16049,16050,89,2246,2017-06-13,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,2013-06-11
16050,16051,68,295,2017-10-01,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-22
16051,16052,64,565,2017-09-09,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-20
16052,16053,13,763,2017-10-17,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2016-07-11
16053,16054,70,3409,2017-05-31,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2015-04-13
16054,16055,21,2530,2017-03-17,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1993-10-04
16055,16056,41,1547,2017-03-21,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,2007-12-13
16056,16057,17,1802,2017-04-16,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-11
16057,16058,68,236,2017-04-15,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-22
16058,16059,94,2883,2017-10-12,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-11
16059,16060,81,1546,2017-05-30,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,2013-09-18
16060,16061,17,2453,2017-06-01,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-22
16061,16062,17,2175,2017-11-02,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-11
16062,16063,23,1201,2017-10-09,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-04
16063,16064,14,3095,2017-03-06,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,2004-07-27
16064,16065,89,2270,2017-05-13,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,2016-07-11
16065,16066,93,141,2017-05-12,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,1999-12-06
16066,16067,88,976,2017-01-17,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1998-12-18
16067,16068,17,1345,2017-09-29,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-11
16069,16070,18,377,2017-09-20,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2013-03-14
16070,16071,79,222,2017-12-10,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-11
16071,16072,3,2397,2017-06-13,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-17
16072,16073,74,2460,2017-11-10,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,1997-02-11
16073,16074,1,2851,2017-04-03,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2004-09-30
16074,16075,69,899,2017-10-20,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2015-04-13
16076,16077,4,541,2017-06-09,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-11
16077,16078,47,1932,2017-01-26,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2003-02-18
16078,16079,97,3061,2017-11-01,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,2004-01-18
16079,16080,61,709,2017-06-14,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-19
16080,16081,42,3054,2017-06-15,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2008-03-21
16081,16082,91,2171,2017-04-27,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-12
16082,16083,26,753,2017-06-11,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1992-10-13
16083,16084,70,39,2017-08-16,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2015-04-13
16084,16085,86,1511,2017-06-25,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-09
16085,16086,10,2770,2017-11-03,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,1997-01-27
16086,16087,44,594,2017-04-05,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-11
16087,16088,13,1664,2017-02-20,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2009-03-10
16088,16089,37,2637,2017-08-09,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,2008-03-21
16089,16090,22,3365,2017-02-27,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-17
16090,16091,0,2617,2017-07-23,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-20
16091,16092,17,496,2017-11-15,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,2009-03-10
16092,16093,10,108,2017-12-20,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-09-02
16093,16094,13,1915,2017-05-28,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2003-08-07
16095,16096,2,1759,2017-09-17,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-07
16096,16097,78,2654,2017-09-13,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-27
16097,16098,81,668,2017-02-03,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-12
16098,16099,66,1245,2017-10-20,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-07
16099,16100,74,1694,2017-10-27,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2003-09-11
16100,16101,68,3003,2017-03-06,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2014-10-12
16102,16103,100,2837,2017-08-24,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-08
16103,16104,29,3037,2017-06-28,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-05
16104,16105,0,2990,2017-07-08,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-12
16105,16106,19,977,2017-02-13,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2003-02-09
16106,16107,66,1531,2017-05-13,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,1995-10-26
16107,16108,61,2233,2017-04-30,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-19
16108,16109,67,2223,2017-02-18,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-24
16109,16110,98,2103,2017-02-03,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-18
16110,16111,26,2632,2017-07-20,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-28
16111,16112,26,1150,2017-02-03,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,2004-07-27
16112,16113,32,1335,2017-07-11,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2003-03-20
16113,16114,66,2023,2017-09-24,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2016-07-11
16114,16115,1,1479,2017-10-22,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-16
16115,16116,53,3074,2017-05-24,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1993-07-22
16116,16117,72,1180,2017-07-07,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-08
16117,16118,1,1620,2017-01-15,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2004-07-27
16118,16119,33,3101,2017-10-30,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2008-03-21
16119,16120,35,136,2017-04-20,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2012-12-04
16120,16121,40,1750,2017-11-05,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,1999-12-06
16121,16122,83,1494,2017-08-09,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,2015-08-04
16122,16123,30,1257,2017-02-06,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,2003-03-20
16123,16124,21,540,2017-06-04,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-07
16124,16125,95,2371,2017-08-18,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1997-01-27
16125,16126,63,1672,2017-01-31,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,2010-11-07
16126,16127,64,1290,2017-06-30,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2015-05-23
16127,16128,12,2875,2017-11-25,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-27
16128,16129,4,478,2017-07-06,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,1991-11-09
16129,16130,66,1573,2017-10-13,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-08-22
16130,16131,80,175,2017-04-23,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1997-01-27
16131,16132,45,2154,2017-07-19,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-30
16132,16133,79,886,2017-07-29,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-11
16133,16134,4,1457,2017-10-26,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2011-04-18
